Intent,Pattern,Response
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Edible fruit and nuts: peel of citrus fruit or melons
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Edible vegetables and certain roots and tubers
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Elements or fertile; fissile or radioactive materials; radioactive substances; devices or tools that generate ionizing radiation
More Info: http://www.cchen.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Fertilizers and pesticides
More Info: http://www.sag.gob.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Fish and crustaceans; molluscs and other aquatic invertebrates
More Info: http://www.sag.gob.cl : www.subpesca.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Fishery products
More Info: http://www.subpesca.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Lac: gums; resins and other vegetable saps and extracts
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Live trees and other plants: bulbs; roots and the like: cut flowers and ornamental foliage
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Manufactures of straw; of esparto or of other plaiting materials: basketware and wickerwork
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Meat and edible meat offal
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Miscellaneous edible preparations
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Narcotic drugs and psychotropic substances causing dependence.
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Oil seeds and oleaginous fruits: miscellaneous grains; seeds and fruits: industrial or medicinal plants: straw and fodder
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Other vegetable textile fibers: paper yarn and woven fabric of paper yarn
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Paper and paperboard: articles of paper pulp; of paper or of paperboard
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Pharmaceutical products
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Preparations of cereals; flour; starch or milk: bakers' wares
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Preparations of meat; of fish or of crustaceans; molluscs or other aquatic invertebrates
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Preparations of vegetables; fruit; nuts or other parts of plants
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Products of animal origin; not elsewhere specified or included
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Products of the milling industry: malt: starches: inulin: wheat gluten
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Pulp of wood or of other fibrous cellulosic material: waste and scrap of paper or paperboard
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Radio equipment. Require prior authorization for use of transmission bandwidth
More Info: http://www.subtel.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Residues and waste from the food industries: prepared animal feed
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Species of wild fauna and flora under the CITES Convention
More Info: http://www.cites.org
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Sugars and sugar confectionery
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: The inbound of cement that can be used in making resistance elements of public works and buildings.
More Info:  
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Tobacco and manufactured tobacco substitutes
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Toxics substances or dangerous for the health.
More Info:  
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Vegetable plaiting materials: vegetable products not elsewhere specified or included
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Vegetal products and merchandise have dangerous character for the vegetables.
More Info: http://www.sag.gob.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Wadding; felt and nonwovens: special yarns; twine; cordage; ropes and cables and articles thereof
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Waste and waste batteries and accumulators: Waste zinc; lead; antimony; beryllium; cadmium; chromium; organic solvents.
More Info: http://www.minsal.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Wood and articles of wood: wood charcoal
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Wool; fine or coarse animal hair: horsehair yarn and woven fabric
More Info: http://www.sag.gob.cl 
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CL?,"Restriction Type: R
Details: Written or audiovisual material on martial arts for teaching; without limitation; whatever the person; property or entity conducting the operation.
More Info: http://www.dgmn.cl
Last Updated: 2020-07-09 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://english.customs.gov.cn/service/guide?c=e6fb7440-5df2-4e87-bf92-c4eb697324d8&k=45
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Animal carcasses; animal specimens and animal-derived waste
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Animal-derived feedstuffs (including meat meal; bone meal; fish meal; whey powder; blood meal and other single feedstuff); animal-derived Chinese medicinal materials; and animal-derived fertilizer.
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Animal-derived milk and milk products; including raw milk; fresh milk; yogurt; animal-derived cream; butter; cheese and other dairy products
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Articles infringing upon intellectual property rights; and counterfeit and shoddy products
More Info:  
Last Updated: 2017-10-31 10:06:07"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Articles prohibited for entry and exit
More Info:  
Last Updated: 2017-10-31 10:07:09"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Biological; chemical; biochemical products; contagious and infectious substances
More Info:  
Last Updated: 2019-03-18 10:47:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Compressed gases; liquefied gases and their containers  (lighters; hairsprays; aerosols;::etc.);
More Info:  
Last Updated: 2019-03-18 10:44:38"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Controlled tools. Prohibited knives and edged weapons; crossbows; defensive chemical dispensers::(mace; pepper spray; tear gas; etc.); electric stun guns; etc.
More Info:  
Last Updated: 2019-03-18 10:49:44"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Corrosive substances
More Info:  
Last Updated: 2017-10-31 09:58:45"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Cubilose (except canned cubilose)
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Drugs and drug paraphernalia; narcotic drugs and psychotropic drugs not being used for legitimate purposes; and precursor chemicals not being used for legitimate purposes
More Info:  
Last Updated: 2017-10-31 10:00:07"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Eggs and egg products; including fresh egg; preserved egg;salted egg; liquid egg; egg shell; mayonnaise and other egg products
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Endangered wild animals as well as their products
More Info:  
Last Updated: 2017-10-31 10:06:36"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Explosives (fireworks; blasting equipment; etc.);
More Info:  
Last Updated: 2019-03-18 10:44:06"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Fat and grease; hides; hairs; hooves; bones; and horns and their products
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Firearms and firearm components (including replica firearms);
More Info:  
Last Updated: 2019-03-18 10:52:28"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Flammable liquids (and solids; and spontaneous combustion materials)
More Info:  
Last Updated: 2019-03-18 10:45:33"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Flammable solids; substances liable to spontaneous combustion and substances liable to spontaneous combustion when wet
More Info:  
Last Updated: 2019-03-18 10:45:49"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Fresh fruits; vegetables
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Genetically modified biomaterials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Guns (including imitations and major components) and ammunition
More Info:  
Last Updated: 2017-10-31 09:50:38"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Illegal publications; printed matters; audiovisual products and other propaganda materials
More Info:  
Last Updated: 2017-10-31 10:01:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Illegally forged articles
More Info:  
Last Updated: 2017-10-31 10:02:08"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Microbial strains; virus strains and other animal and plants pathogens; pests and other harmful organisms; cells; organs and tissues; blood and blood products and other biological materials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Organic cultivation media
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in CN?,"Restriction Type: P
Details: Other animals; plants and their products and other quarantine objects prohibited from entering China.
More Info:  
Last Updated: 2016-01-01 00:00:00"
